strategy_id,walk_forward_preset,fold,valid_start,valid_end,market_context_label,date,live_holding_count,target_holding_count,live_exposure,target_exposure,live_top_industry,live_top_industry_share,live_top3_industries_share,target_top_industry,target_top_industry_share,target_top3_industries_share,unknown_live_weight,benchmark_close,benchmark_daily_return
strong_index_participation_dynamic_trigger_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,mixed_or_unresolved_context,2025-11-24,11,11,0.55,0.55,白酒,0.15000000000000002,0.3,白酒,0.15000000000000002,0.3,0.0,4448.05,-0.0012484254346473156
strong_index_participation_dynamic_trigger_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,mixed_or_unresolved_context,2025-11-25,11,11,0.55,0.55,白酒,0.15000000000000002,0.3,白酒,0.15000000000000002,0.3,0.0,4490.4,0.009521026067602634
strong_index_participation_dynamic_trigger_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,mixed_or_unresolved_context,2025-11-26,11,0,0.55,0.0,白酒,0.15000000000000002,0.3,,0.0,0.0,0.0,4517.63,0.006064047746303425
strong_index_participation_dynamic_trigger_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,mixed_or_unresolved_context,2025-12-22,0,6,0.0,0.3,,0.0,0.0,元器件,0.1,0.2,0.0,4611.62,0.009509257516122416
strong_index_participation_dynamic_trigger_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,mixed_or_unresolved_context,2025-12-23,6,6,0.3,0.3,元器件,0.1,0.2,元器件,0.1,0.2,0.0,4620.73,0.0019754446376760715
strong_index_participation_dynamic_trigger_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,mixed_or_unresolved_context,2025-12-24,6,9,0.3,0.45,元器件,0.1,0.2,元器件,0.1,0.2,0.0,4634.06,0.0028848255578666215
strong_index_participation_dynamic_trigger_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,mixed_or_unresolved_context,2025-12-25,9,9,0.45,0.45,元器件,0.1,0.2,元器件,0.1,0.2,0.0,4642.54,0.001829928831305505
strong_index_participation_dynamic_trigger_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,mixed_or_unresolved_context,2025-12-26,9,9,0.45,0.45,元器件,0.1,0.2,元器件,0.1,0.2,0.0,4657.24,0.003166370133590668
strong_index_participation_dynamic_trigger_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,mixed_or_unresolved_context,2025-12-29,9,9,0.45,0.45,元器件,0.1,0.2,元器件,0.1,0.2,0.0,4639.37,-0.003837036528072435
strong_index_participation_dynamic_trigger_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,mixed_or_unresolved_context,2025-12-30,9,9,0.45,0.45,元器件,0.1,0.2,元器件,0.1,0.2,0.0,4651.28,0.0025671589030407116
strong_index_participation_dynamic_trigger_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,mixed_or_unresolved_context,2025-12-31,9,9,0.45,0.45,元器件,0.1,0.2,元器件,0.1,0.2,0.0,4629.94,-0.0045879843827936195
strong_index_participation_dynamic_trigger_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,mixed_or_unresolved_context,2026-01-05,9,9,0.45,0.45,元器件,0.1,0.2,元器件,0.1,0.2,0.0,4717.75,0.018965688540240278
strong_index_participation_dynamic_trigger_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,mixed_or_unresolved_context,2026-01-06,9,20,0.45,1.0000000000000002,元器件,0.1,0.2,保险,0.15000000000000002,0.45000000000000007,0.0,4790.69,0.015460759896136933
strong_index_participation_dynamic_trigger_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,mixed_or_unresolved_context,2026-01-07,20,20,1.0000000000000002,1.0000000000000002,保险,0.15000000000000002,0.45000000000000007,保险,0.15000000000000002,0.45000000000000007,0.0,4776.67,-0.0029265095424666487
strong_index_participation_dynamic_trigger_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,mixed_or_unresolved_context,2026-01-08,20,20,1.0000000000000002,1.0000000000000002,保险,0.15000000000000002,0.45000000000000007,保险,0.15000000000000002,0.45000000000000007,0.0,4737.65,-0.008168870782365167
strong_index_participation_dynamic_trigger_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,mixed_or_unresolved_context,2026-01-09,20,20,1.0000000000000002,1.0000000000000002,保险,0.15000000000000002,0.45000000000000007,保险,0.15000000000000002,0.45000000000000007,0.0,4758.92,0.004489567612635081
strong_index_participation_dynamic_trigger_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,mixed_or_unresolved_context,2026-01-12,20,20,1.0000000000000002,1.0000000000000002,保险,0.15000000000000002,0.45000000000000007,保险,0.15000000000000002,0.45000000000000007,0.0,4789.92,0.006514083027241435
strong_index_participation_dynamic_trigger_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,mixed_or_unresolved_context,2026-01-13,20,20,1.0000000000000002,1.0000000000000002,保险,0.15000000000000002,0.45000000000000007,保险,0.15000000000000002,0.45000000000000007,0.0,4761.03,-0.006031415973544507
strong_index_participation_dynamic_trigger_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,mixed_or_unresolved_context,2026-01-14,20,20,1.0000000000000002,1.0000000000000002,保险,0.15000000000000002,0.45000000000000007,保险,0.15000000000000002,0.45000000000000007,0.0,4741.93,-0.004011736956078704
strong_index_participation_dynamic_trigger_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,mixed_or_unresolved_context,2026-01-15,20,20,1.0000000000000002,1.0000000000000002,保险,0.15000000000000002,0.45000000000000007,保险,0.15000000000000002,0.45000000000000007,0.0,4751.43,0.002003403677405702
strong_index_participation_dynamic_trigger_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,mixed_or_unresolved_context,2026-01-16,20,20,1.0000000000000002,1.0000000000000002,保险,0.15000000000000002,0.45000000000000007,保险,0.15000000000000002,0.45000000000000007,0.0,4731.87,-0.0041166554068986505
strong_index_participation_dynamic_trigger_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,mixed_or_unresolved_context,2026-01-19,20,20,1.0000000000000002,1.0000000000000002,保险,0.15000000000000002,0.45000000000000007,保险,0.15000000000000002,0.45000000000000007,0.0,4734.46,0.0005473523152581539
strong_index_participation_dynamic_trigger_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,mixed_or_unresolved_context,2026-01-20,20,20,1.0000000000000002,1.0000000000000002,保险,0.15000000000000002,0.45000000000000007,保险,0.15000000000000002,0.45000000000000007,0.0,4718.88,-0.00329076600076883
strong_index_participation_dynamic_trigger_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,mixed_or_unresolved_context,2026-01-21,20,20,1.0000000000000002,1.0000000000000002,保险,0.15000000000000002,0.45000000000000007,保险,0.15000000000000002,0.45000000000000007,0.0,4723.07,0.0008879225578950489
strong_index_participation_dynamic_trigger_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,mixed_or_unresolved_context,2026-01-22,20,20,1.0000000000000002,1.0000000000000002,保险,0.15000000000000002,0.45000000000000007,保险,0.15000000000000002,0.45000000000000007,0.0,4723.71,0.00013550508461657174
strong_index_participation_dynamic_trigger_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,mixed_or_unresolved_context,2026-01-23,20,10,1.0000000000000002,0.5,保险,0.15000000000000002,0.45000000000000007,工程机械,0.1,0.2,0.0,4702.5,-0.004490114761490416
strong_index_participation_dynamic_trigger_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,mixed_or_unresolved_context,2026-01-26,10,10,0.5,0.5,工程机械,0.1,0.2,工程机械,0.1,0.2,0.0,4706.96,0.0009484316852736985
strong_index_participation_dynamic_trigger_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,mixed_or_unresolved_context,2026-01-27,10,10,0.5,0.5,工程机械,0.1,0.2,工程机械,0.1,0.2,0.0,4705.69,-0.00026981321277441683
strong_index_participation_dynamic_trigger_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,mixed_or_unresolved_context,2026-01-28,10,11,0.5,0.55,工程机械,0.1,0.2,半导体,0.15000000000000002,0.35,0.0,4717.99,0.0026138568413984764
strong_index_participation_dynamic_trigger_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,mixed_or_unresolved_context,2026-01-29,11,11,0.55,0.55,半导体,0.15000000000000002,0.35,半导体,0.15000000000000002,0.35,0.0,4753.87,0.007604933456832219
strong_index_participation_dynamic_trigger_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,mixed_or_unresolved_context,2026-01-30,11,11,0.55,0.55,半导体,0.15000000000000002,0.35,半导体,0.15000000000000002,0.35,0.0,4706.34,-0.00999816991209257
strong_index_participation_dynamic_trigger_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,mixed_or_unresolved_context,2026-02-02,11,11,0.55,0.55,半导体,0.15000000000000002,0.35,半导体,0.15000000000000002,0.35,0.0,4605.98,-0.021324426199552216
strong_index_participation_dynamic_trigger_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,mixed_or_unresolved_context,2026-02-03,11,11,0.55,0.55,半导体,0.15000000000000002,0.35,半导体,0.15000000000000002,0.35,0.0,4660.11,0.011752113556724009
strong_index_participation_dynamic_trigger_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,mixed_or_unresolved_context,2026-02-04,11,11,0.55,0.55,半导体,0.15000000000000002,0.35,半导体,0.15000000000000002,0.35,0.0,4698.68,0.008276628663272056
strong_index_participation_dynamic_trigger_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,mixed_or_unresolved_context,2026-02-05,11,11,0.55,0.55,半导体,0.15000000000000002,0.35,半导体,0.15000000000000002,0.35,0.0,4670.42,-0.0060144551235666865
strong_index_participation_dynamic_trigger_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,mixed_or_unresolved_context,2026-02-06,11,11,0.55,0.55,半导体,0.15000000000000002,0.35,半导体,0.15000000000000002,0.35,0.0,4643.6,-0.005742524226943102
strong_index_participation_dynamic_trigger_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,mixed_or_unresolved_context,2026-02-09,11,11,0.55,0.55,半导体,0.15000000000000002,0.35,半导体,0.15000000000000002,0.35,0.0,4719.06,0.0162503230252391
strong_index_participation_dynamic_trigger_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,mixed_or_unresolved_context,2026-02-10,11,11,0.55,0.55,半导体,0.15000000000000002,0.35,半导体,0.15000000000000002,0.35,0.0,4724.3,0.001110390628642044
strong_index_participation_dynamic_trigger_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,mixed_or_unresolved_context,2026-02-11,11,11,0.55,0.55,半导体,0.15000000000000002,0.35,半导体,0.15000000000000002,0.35,0.0,4713.82,-0.0022183180577017847
strong_index_participation_dynamic_trigger_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,mixed_or_unresolved_context,2026-02-12,11,11,0.55,0.55,半导体,0.15000000000000002,0.35,半导体,0.15000000000000002,0.35,0.0,4719.58,0.001221938894569563
strong_index_participation_dynamic_trigger_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,mixed_or_unresolved_context,2026-02-13,11,11,0.55,0.55,半导体,0.15000000000000002,0.35,半导体,0.15000000000000002,0.35,0.0,4660.41,-0.012537132541454943
strong_index_participation_dynamic_trigger_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,mixed_or_unresolved_context,2026-02-24,11,11,0.55,0.55,半导体,0.15000000000000002,0.35,半导体,0.15000000000000002,0.35,0.0,4707.54,0.010112844148905342
strong_index_participation_dynamic_trigger_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,mixed_or_unresolved_context,2026-02-25,11,11,0.55,0.55,半导体,0.15000000000000002,0.35,半导体,0.15000000000000002,0.35,0.0,4735.89,0.006022253661147836
strong_index_participation_dynamic_trigger_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,mixed_or_unresolved_context,2026-02-26,11,3,0.55,0.15000000000000002,半导体,0.15000000000000002,0.35,水运,0.05,0.15000000000000002,0.0,4726.87,-0.0019046050478369603
strong_index_participation_dynamic_trigger_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,mixed_or_unresolved_context,2026-02-27,3,3,0.15000000000000002,0.15000000000000002,水运,0.05,0.15000000000000002,水运,0.05,0.15000000000000002,0.0,4710.65,-0.003431446178972619
strong_index_participation_dynamic_trigger_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,mixed_or_unresolved_context,2026-03-02,3,3,0.15000000000000002,0.15000000000000002,水运,0.05,0.15000000000000002,水运,0.05,0.15000000000000002,0.0,4728.67,0.0038253744175433813
strong_index_participation_dynamic_trigger_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,mixed_or_unresolved_context,2026-03-03,3,6,0.15000000000000002,0.3,水运,0.05,0.15000000000000002,化工原料,0.05,0.15000000000000002,0.0,4655.9,-0.01538910518179537
strong_index_participation_dynamic_trigger_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,mixed_or_unresolved_context,2026-03-04,6,6,0.3,0.3,化工原料,0.05,0.15000000000000002,化工原料,0.05,0.15000000000000002,0.0,4602.62,-0.011443544749672352
strong_index_participation_dynamic_trigger_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,mixed_or_unresolved_context,2026-03-05,6,6,0.3,0.3,化工原料,0.05,0.15000000000000002,化工原料,0.05,0.15000000000000002,0.0,4647.69,0.00979224876266116
strong_index_participation_dynamic_trigger_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,mixed_or_unresolved_context,2026-03-06,6,6,0.3,0.3,化工原料,0.05,0.15000000000000002,化工原料,0.05,0.15000000000000002,0.0,4660.44,0.0027432982836634867
strong_index_participation_dynamic_trigger_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,mixed_or_unresolved_context,2026-03-09,6,6,0.3,0.3,化工原料,0.05,0.15000000000000002,化工原料,0.05,0.15000000000000002,0.0,4615.46,-0.009651449219386876
strong_index_participation_dynamic_trigger_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,mixed_or_unresolved_context,2026-03-10,6,6,0.3,0.3,化工原料,0.05,0.15000000000000002,化工原料,0.05,0.15000000000000002,0.0,4674.76,0.012848123480649898
strong_index_participation_dynamic_trigger_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,mixed_or_unresolved_context,2026-03-11,6,12,0.3,0.6000000000000001,化工原料,0.05,0.15000000000000002,电气设备,0.1,0.2,0.0,4704.5,0.006361823922511389
strong_index_participation_dynamic_trigger_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,mixed_or_unresolved_context,2026-03-12,12,12,0.6000000000000001,0.6000000000000001,电气设备,0.1,0.2,电气设备,0.1,0.2,0.0,4687.56,-0.003600807737272782
strong_index_participation_dynamic_trigger_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,mixed_or_unresolved_context,2026-03-13,12,12,0.6000000000000001,0.6000000000000001,电气设备,0.1,0.2,电气设备,0.1,0.2,0.0,4669.14,-0.003929549701763846
strong_index_participation_dynamic_trigger_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,mixed_or_unresolved_context,2026-03-16,12,12,0.6000000000000001,0.6000000000000001,电气设备,0.1,0.2,电气设备,0.1,0.2,0.0,4671.56,0.000518296731303769
strong_index_participation_dynamic_trigger_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,mixed_or_unresolved_context,2026-03-17,12,6,0.6000000000000001,0.3,电气设备,0.1,0.2,电气设备,0.1,0.2,0.0,4637.44,-0.007303770046836799
strong_index_participation_dynamic_trigger_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,mixed_or_unresolved_context,2026-03-18,6,6,0.3,0.3,电气设备,0.1,0.2,电气设备,0.1,0.2,0.0,4658.33,0.0045046404913056115
strong_index_participation_dynamic_trigger_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,mixed_or_unresolved_context,2026-03-19,6,6,0.3,0.3,电气设备,0.1,0.2,电气设备,0.1,0.2,0.0,4583.25,-0.01611736394802432
strong_index_participation_dynamic_trigger_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,mixed_or_unresolved_context,2026-03-20,6,6,0.3,0.3,电气设备,0.1,0.2,电气设备,0.1,0.2,0.0,4567.02,-0.0035411552937325563
strong_index_participation_dynamic_trigger_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,mixed_or_unresolved_context,2026-03-23,6,6,0.3,0.3,电气设备,0.1,0.2,电气设备,0.1,0.2,0.0,4418.0,-0.032629592162942256
strong_index_participation_dynamic_trigger_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,mixed_or_unresolved_context,2026-03-24,6,6,0.3,0.3,电气设备,0.1,0.2,电气设备,0.1,0.2,0.0,4474.72,0.012838388411045676
strong_index_participation_dynamic_trigger_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,mixed_or_unresolved_context,2026-03-25,6,6,0.3,0.3,电气设备,0.1,0.2,电气设备,0.1,0.2,0.0,4537.47,0.014023223799477957
strong_index_participation_dynamic_trigger_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,mixed_or_unresolved_context,2026-03-26,6,6,0.3,0.3,电气设备,0.1,0.2,电气设备,0.1,0.2,0.0,4477.53,-0.013210004694246047
strong_index_participation_dynamic_trigger_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,mixed_or_unresolved_context,2026-03-27,6,6,0.3,0.3,电气设备,0.1,0.2,电气设备,0.1,0.2,0.0,4502.57,0.0055923690070194265
strong_index_participation_dynamic_trigger_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,mixed_or_unresolved_context,2026-03-30,6,0,0.3,0.0,电气设备,0.1,0.2,,0.0,0.0,0.0,4491.95,-0.002358652947094586
